Ename,Start,Peak,Goes_class,Derived_pos
gev_20110418_2312,2011/04/18 23:12:00,23:15:00,B7.6,N11W65()
gev_20110419_0234,2011/04/19 02:34:00,02:37:00,B7.8,N10W67()
gev_20110419_0508,2011/04/19 05:08:00,05:12:00,C1.0,N18W00(1193)
gev_20110419_1116,2011/04/19 11:16:00,11:20:00,B9.0,N17E00(1193)
gev_20110420_0346,2011/04/20 03:46:00,04:31:00,C1.0,S15E69(1195)
gev_20110420_0924,2011/04/20 09:24:00,09:28:00,B6.7,N17W18(1193)
gev_20110420_1307,2011/04/20 13:07:00,13:11:00,B8.5,S15E61(1195)
gev_20110420_1738,2011/04/20 17:38:00,18:36:00,C1.5,N18W13(1193)
gev_20110420_1930,2011/04/20 19:30:00,19:31:00,C4.0,S23E82()
gev_20110420_2302,2011/04/20 23:02:00,23:07:00,B8.9,N12W88()
gev_20110421_0624,2011/04/21 06:24:00,06:39:00,B8.3,S18E50(1195)
gev_20110421_0831,2011/04/21 08:31:00,08:38:00,C1.0,S15E50(1195)
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51(1195)
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50(1195)
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110417_1629,2011/04/17 16:29:00,16:49:00,B7.2,N16W88()
gev_20110417_1900,2011/04/17 19:00:00,19:18:00,C1.3,S19E88()
gev_20110418_0235,2011/04/18 02:35:00,02:43:00,C1.8,N13E12(1193)
gev_20110418_0318,2011/04/18 03:18:00,04:03:00,C1.8,N26W87()
gev_20110418_0332,2011/04/18 03:32:00,03:48:00,C1.8,N26W87()
gev_20110418_1052,2011/04/18 10:52:00,10:56:00,B6.6,N16E16(1193)
gev_20110418_1556,2011/04/18 15:56:00,16:02:00,B9.7,N16E13(1193)
gev_20110418_1855,2011/04/18 18:55:00,19:02:00,C1.5,N16E11(1193)
gev_20110418_1917,2011/04/18 19:17:00,19:24:00,C1.0,S15E88(1195)
gev_20110418_2312,2011/04/18 23:12:00,23:15:00,B7.6,N11W65()
gev_20110419_0234,2011/04/19 02:34:00,02:37:00,B7.8,N10W67()
gev_20110419_0508,2011/04/19 05:08:00,05:12:00,C1.0,N18W00(1193)
gev_20110419_1116,2011/04/19 11:16:00,11:20:00,B9.0,N17E00(1193)
gev_20110420_0346,2011/04/20 03:46:00,04:31:00,C1.0,S15E69(1195)
gev_20110420_0924,2011/04/20 09:24:00,09:28:00,B6.7,N17W18(1193)
gev_20110420_1307,2011/04/20 13:07:00,13:11:00,B8.5,S15E61(1195)
gev_20110420_1738,2011/04/20 17:38:00,18:36:00,C1.5,N18W13(1193)
gev_20110420_1930,2011/04/20 19:30:00,19:31:00,C4.0,S23E82()
gev_20110420_2302,2011/04/20 23:02:00,23:07:00,B8.9,N12W88()
gev_20110421_0624,2011/04/21 06:24:00,06:39:00,B8.3,S18E50(1195)
gev_20110421_0831,2011/04/21 08:31:00,08:38:00,C1.0,S15E50(1195)
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51(1195)
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50(1195)
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110422_0013,2011/04/22 00:13:00,00:20:00,C1.5,S15E41(1195)
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1195)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1195)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1195)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37(1195)
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37(1195)
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37(1195)
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36(1195)
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110420_1307,2011/04/20 13:07:00,13:11:00,B8.5,S15E61(1195)
gev_20110420_1738,2011/04/20 17:38:00,18:36:00,C1.5,N18W13()
gev_20110420_1930,2011/04/20 19:30:00,19:31:00,C4.0,S23E82(1196)
gev_20110420_2302,2011/04/20 23:02:00,23:07:00,B8.9,N12W88()
gev_20110421_0624,2011/04/21 06:24:00,06:39:00,B8.3,S18E50(1195)
gev_20110421_0831,2011/04/21 08:31:00,08:38:00,C1.0,S15E50(1195)
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51(1195)
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50(1195)
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110422_0013,2011/04/22 00:13:00,00:20:00,C1.5,S15E41(1195)
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1195)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1195)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1195)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37(1195)
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37(1195)
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37(1195)
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36(1195)
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48(1193)
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53(1190)
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:00:00,B6.7,N16W64()
gev_20110420_2302,2011/04/20 23:02:00,23:07:00,B8.9,N12W88()
gev_20110421_0624,2011/04/21 06:24:00,06:39:00,B8.3,S18E50(1195)
gev_20110421_0831,2011/04/21 08:31:00,08:38:00,C1.0,S15E50(1195)
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51(1195)
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50(1195)
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110422_0013,2011/04/22 00:13:00,00:20:00,C1.5,S15E41(1195)
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1195)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1195)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1195)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37(1195)
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37(1195)
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37(1195)
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36(1195)
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48(1193)
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53(1193)
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74()
gev_20110424_1913,2011/04/24 19:13:00,19:26:00,C2.4,N14E88()
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N15E88()
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51()
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50()
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110422_0013,2011/04/22 00:13:00,00:20:00,C1.5,S15E41(1195)
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1195)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1195)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1195)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37(1195)
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37(1195)
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37(1195)
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36(1195)
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48()
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53()
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74()
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70()
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N16E88()
gev_20110425_0233,2011/04/25 02:33:00,03:22:00,B8.7,N19W88()
gev_20110425_1601,2011/04/25 16:01:00,16:06:00,B8.1,S15W13()
gev_20110425_2212,2011/04/25 22:12:00,22:15:00,B9.3,N20W87()
gev_20110421_0938,2011/04/21 09:38:00,09:48:00,C8.5,S16E51(1195)
gev_20110421_1437,2011/04/21 14:37:00,14:45:00,C4.9,S17E50(1195)
gev_20110421_2151,2011/04/21 21:51:00,22:00:00,C4.5,S16E44(1195)
gev_20110422_0013,2011/04/22 00:13:00,00:20:00,C1.5,S15E41(1195)
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1195)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1195)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1195)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37(1195)
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37(1195)
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37(1195)
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36(1195)
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48(1193)
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53(1193)
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74()
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70()
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N16E88()
gev_20110425_0233,2011/04/25 02:33:00,03:22:00,B8.7,N19W88()
gev_20110425_1601,2011/04/25 16:01:00,16:06:00,B8.1,S15W13()
gev_20110425_2212,2011/04/25 22:12:00,22:15:00,B9.3,N20W87()
gev_20110422_0100,2011/04/22 01:00:00,01:38:00,C3.3,S17E44(1200)
gev_20110422_0435,2011/04/22 04:35:00,04:45:00,M1.8,S17E42(1200)
gev_20110422_0708,2011/04/22 07:08:00,07:11:00,C1.7,S16E40(1200)
gev_20110422_0804,2011/04/22 08:04:00,08:09:00,C2.5,S16E37()
gev_20110422_0940,2011/04/22 09:40:00,09:46:00,C2.6,S16E37()
gev_20110422_1107,2011/04/22 11:07:00,11:15:00,C7.7,S17E37()
gev_20110422_1229,2011/04/22 12:29:00,12:30:00,C3.0,S16E36()
gev_20110422_1404,2011/04/22 14:04:00,14:07:00,C1.3,S15E34(1195)
gev_20110422_1442,2011/04/22 14:42:00,14:47:00,C1.3,S17E33(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36()
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34()
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48(1193)
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26()
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27()
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23()
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53(1190)
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22()
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74()
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70(1193)
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N16E88()
gev_20110425_0233,2011/04/25 02:33:00,03:22:00,B8.7,N19W88()
gev_20110425_1601,2011/04/25 16:01:00,16:06:00,B8.1,S15W13()
gev_20110425_2212,2011/04/25 22:12:00,22:15:00,B9.3,N20W87()
gev_20110426_2210,2011/04/26 22:10:00,22:16:00,B4.4,N20W20()
gev_20110427_0226,2011/04/27 02:26:00,02:33:00,C2.0,N17E57()
gev_20110427_0613,2011/04/27 06:13:00,06:17:00,B8.7,N21W25(1199)
gev_20110427_1357,2011/04/27 13:57:00,14:00:00,B4.5,S17W29(1195)
gev_20110422_1455,2011/04/22 14:55:00,14:59:00,C1.4,S17E34(1195)
gev_20110422_1547,2011/04/22 15:47:00,15:53:00,M1.2,S18E36(1195)
gev_20110422_1656,2011/04/22 16:56:00,17:00:00,C5.5,S17E32(1195)
gev_20110422_1741,2011/04/22 17:41:00,17:45:00,C4.2,S17E34(1195)
gev_20110422_1930,2011/04/22 19:30:00,19:35:00,C3.6,S16E32(1195)
gev_20110422_2054,2011/04/22 20:54:00,20:57:00,B9.5,S15E30(1195)
gev_20110422_2147,2011/04/22 21:47:00,21:59:00,C2.7,S16E30(1195)
gev_20110422_2239,2011/04/22 22:39:00,22:46:00,C2.4,N17W48(1193)
gev_20110422_2255,2011/04/22 22:55:00,23:00:00,C2.9,S15E28(1195)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53(1193)
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74()
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70()
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N16E88()
gev_20110425_0233,2011/04/25 02:33:00,03:22:00,B8.7,N19W88()
gev_20110425_1601,2011/04/25 16:01:00,16:06:00,B8.1,S15W13()
gev_20110425_2212,2011/04/25 22:12:00,22:15:00,B9.3,N20W87()
gev_20110426_2210,2011/04/26 22:10:00,22:16:00,B4.4,N20W20(1199)
gev_20110427_0226,2011/04/27 02:26:00,02:33:00,C2.0,N17E57()
gev_20110427_0613,2011/04/27 06:13:00,06:17:00,B8.7,N21W25(1199)
gev_20110427_1357,2011/04/27 13:57:00,14:00:00,B4.5,S17W29(1195)
gev_20110427_2254,2011/04/27 22:54:00,23:04:00,B8.0,S26W12()
gev_20110428_0232,2011/04/28 02:32:00,02:40:00,C1.0,S28W12(1196)
gev_20110428_0859,2011/04/28 08:59:00,09:03:00,B4.4,N15W29()
gev_20110428_0915,2011/04/28 09:15:00,09:22:00,B6.7,N16W29()
gev_20110428_1002,2011/04/28 10:02:00,10:19:00,B8.3,N20W42(1199)
gev_20110428_1041,2011/04/28 10:41:00,10:47:00,B8.0,N20W41(1199)
gev_20110428_1151,2011/04/28 11:51:00,11:58:00,C2.4,N20W42(1199)
gev_20110428_1239,2011/04/28 12:39:00,12:47:00,C1.1,N20W43(1199)
gev_20110428_2106,2011/04/28 21:06:00,21:12:00,B8.2,N20W46(1199)
gev_20110423_0152,2011/04/23 01:52:00,02:00:00,C1.3,S17E28(1195)
gev_20110423_0243,2011/04/23 02:43:00,02:47:00,B8.6,S15E27(1195)
gev_20110423_0309,2011/04/23 03:09:00,03:13:00,B6.1,S16E27(1195)
gev_20110423_0339,2011/04/23 03:39:00,03:45:00,C1.9,S15E26(1195)
gev_20110423_0414,2011/04/23 04:14:00,04:15:00,C1.1,S17E26(1195)
gev_20110423_0451,2011/04/23 04:51:00,04:59:00,C1.2,S16E27(1195)
gev_20110423_0730,2011/04/23 07:30:00,07:34:00,C2.4,S16E24(1195)
gev_20110423_1028,2011/04/23 10:28:00,10:32:00,B5.5,S16E23(1195)
gev_20110423_1243,2011/04/23 12:43:00,12:45:00,B8.1,N13W53()
gev_20110423_1409,2011/04/23 14:09:00,14:16:00,C1.0,S17E22(1195)
gev_20110423_1604,2011/04/23 16:04:00,16:07:00,B6.2,N16W63()
gev_20110423_1858,2011/04/23 18:58:00,19:03:00,B6.7,N16W64()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74(1203)
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70()
gev_20110424_1950,2011/04/24 19:50:00,20:07:00,C1.7,N16E88()
gev_20110425_0233,2011/04/25 02:33:00,03:22:00,B8.7,N19W88()
gev_20110425_1601,2011/04/25 16:01:00,16:06:00,B8.1,S15W13()
gev_20110425_2212,2011/04/25 22:12:00,22:15:00,B9.3,N20W87()
gev_20110426_2210,2011/04/26 22:10:00,22:16:00,B4.4,N20W20(1199)
gev_20110427_0226,2011/04/27 02:26:00,02:33:00,C2.0,N17E57()
gev_20110427_0613,2011/04/27 06:13:00,06:17:00,B8.7,N21W25(1199)
gev_20110427_1357,2011/04/27 13:57:00,14:00:00,B4.5,S17W29(1195)
gev_20110427_2254,2011/04/27 22:54:00,23:04:00,B8.0,S26W12(1196)
gev_20110428_0232,2011/04/28 02:32:00,02:40:00,C1.0,S28W12()
gev_20110428_0859,2011/04/28 08:59:00,09:03:00,B4.4,N15W29(1202)
gev_20110428_0915,2011/04/28 09:15:00,09:22:00,B6.7,N16W29(1202)
gev_20110428_1002,2011/04/28 10:02:00,10:19:00,B8.3,N20W42(1199)
gev_20110428_1041,2011/04/28 10:41:00,10:47:00,B8.0,N20W41(1199)
gev_20110428_1151,2011/04/28 11:51:00,11:58:00,C2.4,N20W42(1199)
gev_20110428_1239,2011/04/28 12:39:00,12:47:00,C1.1,N20W43(1199)
gev_20110428_2106,2011/04/28 21:06:00,21:12:00,B8.2,N20W46(1199)
gev_20110429_0017,2011/04/29 00:17:00,00:26:00,C3.8,N17E88()
gev_20110429_0126,2011/04/29 01:26:00,01:29:00,B8.9,N21W49(1199)
gev_20110429_0851,2011/04/29 08:51:00,08:54:00,B4.9,S29W87()
gev_20110424_0751,2011/04/24 07:51:00,09:00:00,B9.1,N20E74(1203)
gev_20110424_1913,2011/04/24 19:13:00,19:15:00,C2.4,N18W70()
